"image","xmin","ymin","xmax","ymax","label"
"14_udar_munje_004_high.jpg",23.661078717201168,15.536796536796537,96.71064139941691,103.2987012987013,"Alan Ford"
"14_udar_munje_004_high.jpg",128.19752186588923,12.177489177489177,236.51239067055394,108.33766233766234,"Alan Ford"
"14_udar_munje_004_high.jpg",344.8272594752187,96.58008658008657,471.19460641399417,209.11688311688312,"Bob Rok"
"14_udar_munje_004_low.jpg",104.26749271137027,32.75324675324675,201.24708454810497,141.93073593073592,"Alan Ford"
"14_udar_munje_004_low.jpg",339.36953352769683,91.96103896103897,485.88848396501464,214.995670995671,"Bob Rok"
"14_udar_munje_005_high.jpg",302.4249271137026,65.08658008658008,413.2587463556851,175.94372294372295,"Alan Ford"
"14_udar_munje_005_high.jpg",97.9701166180758,88.6017316017316,189.91180758017492,170.4848484848485,"Bob Rok"
"14_udar_munje_006_high.jpg",79.91763848396502,56.268398268398265,197.048833819242,199.45887445887445,"Alan Ford"
"14_udar_munje_006_low.jpg",352.384110787172,51.64935064935065,475.3928571428571,191.9004329004329,"Alan Ford"
"14_udar_munje_007_high.jpg",215.52113702623907,63.4069264069264,313.76020408163265,176.36363636363637,"Alan Ford"
"14_udar_munje_012_low.jpg",394.7864431486881,24.354978354978353,527.8709912536443,165.86580086580088,"Alan Ford"
"14_udar_munje_013_high.jpg",277.6552478134111,41.15151515151515,402.34329446064146,178.46320346320346,"Alan Ford"
"14_udar_munje_013_low.jpg",59.346209912536445,85.66233766233766,199.56778425655978,287.64069264069263,"Alan Ford"
"14_udar_munje_014_high.jpg",364.55903790087467,44.51082251082251,548.0225947521866,246.90909090909088,"Alan Ford"
"14_udar_munje_014_low.jpg",43.392857142857146,117.99567099567099,149.1887755102041,242.7099567099567,"Alan Ford"
"14_udar_munje_015_high.jpg",320.4774052478134,115.05627705627705,455.24125364431484,242.7099567099567,"Alan Ford"
"14_udar_munje_015_low.jpg",140.79227405247815,86.92207792207792,233.57361516034987,208.6969696969697,"Alan Ford"
"14_udar_munje_016_high.jpg",112.24416909620992,105.3982683982684,200.82725947521868,224.65367965367966,"Alan Ford"
"14_udar_munje_016_low.jpg",84.53571428571429,69.28571428571428,183.19460641399417,181.4025974025974,"Alan Ford"
"14_udar_munje_017_high.jpg",134.49489795918367,178.04329004329003,229.3753644314869,282.18181818181813,"Alan Ford"
"14_udar_munje_017_low.jpg",272.1975218658892,29.393939393939394,489.24708454810497,282.1818181818182,"Alan Ford"
"14_udar_munje_018_high.jpg",283.53279883381924,26.454545454545453,480.43075801749274,262.025974025974,"Alan Ford"
"14_udar_munje_019_high.jpg",29.53862973760933,178.04329004329003,157.58527696793004,315.7748917748918,"Alan Ford"
"14_udar_munje_019_low.jpg",391.4278425655977,17.636363636363637,495.9642857142858,111.6969696969697,"Alan Ford"
"14_udar_munje_020_high.jpg",80.33746355685132,95.32034632034632,256.24416909620993,269.5844155844156,"Alan Ford"
"14_udar_munje_022_low.jpg",186.13338192419826,94.9004329004329,247.84766763848398,171.32467532467533,"Alan Ford"
"14_udar_munje_023_high.jpg",360.78061224489795,45.35064935064935,484.2091836734694,177.2034632034632,"Alan Ford"
"14_udar_munje_023_low.jpg",126.51822157434403,62.98701298701299,289.41034985422743,267.06493506493507,"Alan Ford"
"14_udar_munje_024_high.jpg",322.1567055393586,33.59307359307359,517.7951895043732,292.2597402597403,"Alan Ford"
"14_udar_munje_024_low.jpg",80.75728862973762,137.73160173160173,218.45991253644317,297.2987012987013,"Alan Ford"
"14_udar_munje_025_high.jpg",363.29956268221576,39.47186147186147,514.0167638483965,223.3939393939394,"Alan Ford"
"14_udar_munje_025_low.jpg",162.2033527696793,17.216450216450216,229.3753644314869,99.0995670995671,"Alan Ford"
"14_udar_munje_026_high.jpg",70.68148688046648,59.20779220779221,139.95262390670555,145.2900432900433,"Alan Ford"
"14_udar_munje_026_high.jpg",309.981778425656,16.796536796536795,427.53279883381924,120.51515151515152,"Sir Oliver"
"14_udar_munje_026_low.jpg",347.7660349854228,73.06493506493506,461.1188046647231,203.65800865800867,"Alan Ford"
"14_udar_munje_027_high.jpg",350.28498542274053,62.98701298701299,523.6727405247814,235.15151515151513,"Alan Ford"
"14_udar_munje_027_low.jpg",43.392857142857146,80.2034632034632,160.94387755102042,248.16883116883116,"Alan Ford"
"14_udar_munje_028_high.jpg",31.21793002915452,106.23809523809524,154.22667638483966,240.1904761904762,"Alan Ford"
